TRADE_DATE,SEC_CODE,SYMBOL1,MARKET,VOLUME,TRADE_QTY,NO_OF_TRADES,LOW,BEST_ASK_PRICE,BEST_ASK_QTY,BEST_BID_PRICE,BEST_BID_QTY
29/09/2022,141043,APOT,1,9935.0,250,1,39.74,1.0,190.0,1.5,208.0
29/09/2022,141052,UMIC,1,497.42,238,6,2.09,1.11,381.0,1.61,100.0
29/09/2022,141055,JOIR,2,2585.0,7600,7,0.34,1.14,4300.0,1.64,4450.0
29/09/2022,141058,ATCO,2,294992.49,756391,180,0.39,5.11,24110.0,5.56,669075.0
29/09/2022,141059,JNCC,0,16.0,400,1,0.04,1.0,41271.0,1.5,26135.0
29/09/2022,141061,ELZA,0,380.0,1000,2,0.38,1.02,1624.0,1.52,2266.0
29/09/2022,141065,RMCC,2,3790.29,9022,13,0.42,1.27,13000.0,1.77,5250.0
29/09/2022,141070,JOST,2,80804.23,232761,119,0.34,3.7,177936.0,4.17,83038.0
29/09/2022,141074,UTOB,2,61775.2,72482,34,0.85,1.76,910.0,2.25,2118.0
29/09/2022,141086,INOH,0,12779.0,8240,39,1.45,1.87,855.0,2.36,50.0
29/09/2022,141091,NATA,2,178.1,130,1,1.37,1.0,1404.0,1.5,255.0
29/09/2022,141094,NDAR,2,1791.6,2070,12,0.86,1.25,180.0,1.75,200.0
29/09/2022,141097,MECE,0,21824.36,52879,35,0.41,1.78,26787.0,2.27,21242.0
29/09/2022,141106,IDMC,1,174449.94,295668,70,0.59,2.58,150018.0,3.06,225796.0
29/09/2022,141170,SLCA,0,2.2,10,1,0.22,1.0,10.0,1.5,9461.0
29/09/2022,141204,JPHM,0,167.17,557,5,0.3,1.09,1733.0,1.59,400.0
29/09/2022,141208,AQRM,2,1531.3,4135,5,0.37,1.09,3865.0,1.59,5010.0
29/09/2022,141209,MBED,1,8380.3,3705,4,2.26,1.07,100.0,1.57,4295.0
29/09/2022,141210,HPIC,1,858.7,277,3,3.1,1.05,2931.0,1.55,100.0
29/09/2022,141213,CJCC,0,71732.1,355010,4,0.2,1.07,300.0,1.57,524.0
29/09/2022,141214,ASAS,2,1777.47,3475,7,0.51,1.14,6907.0,1.64,1000.0
29/09/2022,141215,UCIC,2,6642.58,19537,6,0.34,1.11,1846.0,1.61,46659.0
29/09/2022,141216,SHLE,0,14895.04,33255,8,0.43,1.16,1588.0,1.66,510.0
29/09/2022,141217,IPCH,2,176914.17,436678,51,0.4,2.14,5895.0,2.63,103.0
29/09/2022,141218,FUND,2,328.0,200,2,1.64,1.02,273973.0,1.52,200.0
29/09/2022,141220,MANS,0,1.9,10,2,0.19,1.02,293.0,1.52,100.0
29/09/2022,141223,SHBA,2,15463.6,3920,23,3.76,1.51,9400.0,2.0,22022.0
29/09/2022,142041,JOPT,1,865355.35,146729,276,5.87,7.31,2615.0,7.73,3250.0
29/11/2022,111001,JOIB,1,87685.73,22467,46,3.87,2.03,1233.0,2.52,1000.0
29/11/2022,111002,JOKB,1,1980.0,1200,3,1.65,1.05,620.0,1.55,2203.0
29/11/2022,111003,JCBK,1,6480.0,8000,8,0.81,1.16,500.0,1.66,25.0
29/11/2022,111004,THBK,1,63027.38,17499,19,3.6,1.42,748.0,1.91,20.0
29/11/2022,111006,SIBK,1,38000.0,20000,6,1.9,1.11,5000.0,1.61,1040.0
29/11/2022,111007,UBSI,1,1373.0,700,3,1.96,1.05,1500.0,1.55,2500.0
29/11/2022,111009,ABCO,1,2353.41,2979,1,0.79,1.0,1605.0,1.5,7021.0
29/11/2022,111017,CAPL,1,122028.14,49937,66,2.43,2.49,14185.0,2.97,250.0
29/11/2022,111021,CABK,1,74603.1,54489,21,1.36,1.46,6300.0,1.95,4866.0
29/11/2022,111022,BOJX,1,13450.6,6290,12,2.13,1.25,12300.0,1.75,1576.0
29/11/2022,111027,BAMB,0,75.64,420,5,0.18,1.09,14685.0,1.59,50850.0
29/11/2022,111033,AHLI,1,55493.9,55017,24,1.0,1.53,16500.0,2.02,117673.0
29/11/2022,113023,ARBK,1,413296.2,84510,150,4.85,4.42,1008.0,4.88,1008.0
29/11/2022,121002,MEIN,1,17384.0,17382,10,1.0,1.2,1.0,1.7,14954.0
29/11/2022,121020,AIUI,2,11494.4,22020,40,0.52,1.89,8220.0,2.38,12200.0
29/11/2022,121025,TIIC,1,177.5,125,2,1.42,1.02,200.0,1.52,75.0
29/11/2022,121026,ARAS,2,583.76,3875,8,0.15,1.16,5725.0,1.66,21361.0
29/11/2022,121034,FINS,1,245756.8,366870,59,0.66,2.33,20041.0,2.81,248653.0
29/11/2022,131004,JOEP,1,184565.19,89924,108,2.04,3.45,3940.0,3.92,19200.0
29/11/2022,131010,IREL,1,653.15,55,2,11.87,1.02,63.0,1.52,100.0
29/11/2022,131017,JDPC,2,2805.0,8250,7,0.34,1.14,4235.0,1.64,43700.0
29/11/2022,131018,MHFZ,2,2526.81,3347,6,0.74,1.11,419.0,1.61,1.0
29/11/2022,131019,TAJM,2,5493.38,18544,9,0.29,1.18,73170.0,1.68,75013.0
29/11/2022,131022,JDFS,1,22231.45,2576,19,8.4,1.42,100.0,1.91,200.0
29/11/2022,131025,JEIH,2,178.0,356,4,0.5,1.07,759.0,1.57,500.0
29/11/2022,131030,JOPP,0,48.61,380,4,0.12,1.07,1977.0,1.57,58.0
29/11/2022,131034,SITT,1,886.88,964,3,0.92,1.05,500.0,1.55,1286.0
29/11/2022,131052,AIEI,1,498.0,200,1,2.49,1.0,700.0,1.5,646.0
29/11/2022,131064,ABLA,0,0.42,6,1,0.07,1.0,209119.0,1.5,107960.0
29/11/2022,131069,UINV,2,255092.76,392391,28,0.64,1.62,29219.0,2.11,16735.0
29/11/2022,131076,JNTH,2,182019.2,447293,104,0.4,3.36,36425.0,3.83,44400.0
29/11/2022,131077,SPIC,1,401.72,502,3,0.8,1.05,1503.0,1.55,24910.0
29/11/2022,131082,AEIV,2,62395.66,109500,12,0.56,1.25,21855.0,1.75,4300.0
29/11/2022,131087,REDV,2,980.0,1500,2,0.65,1.02,4240.0,1.52,1000.0
29/11/2022,131097,CEIG,2,792.0,2200,6,0.36,1.11,50302.0,1.61,12000.0
29/11/2022,131098,MALL,2,520.0,1000,3,0.52,1.05,39.0,1.55,1100.0
29/11/2022,131206,JTEL,1,37374.52,16415,23,2.27,1.51,500.0,2.0,153.0
29/11/2022,131208,NAQL,2,3.75,25,1,0.15,1.0,16680.0,1.5,4800.0
29/11/2022,131221,PEDC,1,381.0,100,1,3.81,1.0,5.0,1.5,2699.0
29/11/2022,131222,PIEC,1,652.3,405,4,1.61,1.07,95.0,1.57,700.0
29/11/2022,131225,INMA,2,76.0,200,1,0.38,1.0,3800.0,1.5,4300.0
29/11/2022,131226,INVH,0,2010.0,5000,12,0.4,1.25,1000.0,1.75,2750.0
29/11/2022,131227,AMWL,0,1482.65,14726,11,0.1,1.23,228583.0,1.73,1566.0
29/11/2022,131230,SECO,0,1471.03,3915,9,0.37,1.18,880.0,1.68,955.0
29/11/2022,131234,AMAD,2,90.0,120,1,0.75,1.0,1030.0,1.5,10.0
29/11/2022,131235,WIVA,2,3876.0,16700,9,0.23,1.18,3800.0,1.68,20000.0
29/11/2022,131236,IHCO,2,2277.0,6150,8,0.37,1.16,4045.0,1.66,3041.0
29/11/2022,131239,PHNX,2,36748.88,229613,38,0.16,1.85,350409.0,2.34,53475.0
29/11/2022,131243,MSFT,2,273.16,614,5,0.44,1.09,60953.0,1.59,82447.0
29/11/2022,131247,UNAI,2,31742.5,72542,64,0.43,2.45,25261.0,2.93,43800.0
29/11/2022,131249,SANA,2,403.4,1060,3,0.38,1.05,500.0,1.55,1000.0
29/11/2022,131251,FFCO,2,48243.97,83200,8,0.57,1.16,15168.0,1.66,2335.0
29/11/2022,131255,DERA,2,2535.6,4610,10,0.55,1.2,1480.0,1.7,1145.0
29/11/2022,131256,ABUS,2,1861.88,3844,25,0.48,1.55,2526.0,2.04,557.0
29/11/2022,131260,SALM,2,432878.15,150821,10,2.86,1.2,50.0,1.7,10.0
29/11/2022,131261,RICS,2,28.5,95,1,0.3,1.0,2600.0,1.5,5.0
29/11/2022,131262,RUMM,2,9442.85,62939,14,0.15,1.29,129701.0,1.79,140228.0
29/11/2022,131265,THDI,2,4040.95,4300,20,0.93,1.44,401.0,1.93,500.0
29/11/2022,131267,KAFA,2,5841.0,7680,19,0.75,1.42,500.0,1.91,12501.0
29/11/2022,131268,THMA,2,5135.34,15501,7,0.33,1.14,9699.0,1.64,13670.0
29/11/2022,131269,FRST,2,60.0,250,1,0.24,1.0,9390.0,1.5,13855.0
29/11/2022,131270,PROF,2,2558.5,5550,4,0.46,1.07,22865.0,1.57,29500.0
29/11/2022,131274,DARA,1,27966.64,58450,33,0.47,1.74,1800.0,2.23,30359.0
29/11/2022,131275,SABK,2,66.0,150,1,0.44,1.0,21155.0,1.5,11550.0
29/11/2022,131278,SHRA,2,14.22,20,2,0.71,1.02,500.0,1.52,3250.0
29/11/2022,131281,AMWJ,2,1510.72,11604,7,0.13,1.14,78036.0,1.64,10616.0
29/11/2022,131286,MANE,1,15995.34,9159,19,1.74,1.42,200.0,1.91,2550.0
29/11/2022,131287,ENTK,2,5405.14,12166,16,0.44,1.34,3390.0,1.84,13544.0
29/11/2022,131289,RUMI,2,18705.52,25523,57,0.73,2.29,6200.0,2.77,2000.0
29/11/2022,141002,JPPC,2,803227.52,544261,290,1.41,7.64,2330.0,8.05,650.0
29/11/2022,141003,APCT,2,297.05,225,2,1.32,1.02,450.0,1.52,750.0
29/11/2022,141012,DADI,2,4578.5,4350,7,1.05,1.14,500.0,1.64,3276.0
29/11/2022,141014,JOWM,1,4370.0,2100,3,2.08,1.05,1215.0,1.55,150.0
29/11/2022,141015,LEIN,0,3239.34,2600,6,1.23,1.11,1100.0,1.61,500.0
29/11/2022,141018,JOPH,1,824126.06,22792,219,36.01,6.0,49.0,6.44,5.0
29/11/2022,141036,ATTA,2,326970.54,382321,184,0.83,5.2,14300.0,5.65,4500.0
29/11/2022,141039,WIRE,2,153.0,900,3,0.17,1.05,50708.0,1.55,117650.0
29/11/2022,141042,JOCM,0,597.79,1081,4,0.55,1.07,402.0,1.57,1300.0
29/11/2022,141043,APOT,1,64584.07,1815,27,35.5,1.6,508.0,2.09,100.0
29/11/2022,141055,JOIR,2,1364.36,4862,7,0.28,1.14,11450.0,1.64,6853.0
29/11/2022,141058,ATCO,2,1172820.51,2251784,545,0.5,13.49,80699.0,13.83,9100.0
29/11/2022,141061,ELZA,0,91.5,225,2,0.38,1.02,1786.0,1.52,20.0
29/11/2022,141065,RMCC,2,1451.6,3820,5,0.38,1.09,9180.0,1.59,21370.0
29/11/2022,141070,JOST,2,250.0,1000,1,0.25,1.0,41289.0,1.5,155593.0
29/11/2022,141072,AEIN,0,360.36,4504,6,0.08,1.11,12486.0,1.61,47145.0
29/11/2022,141074,UTOB,2,11072.34,15776,38,0.7,1.85,2098.0,2.34,100.0
29/11/2022,141086,INOH,0,13837.59,14648,43,0.92,1.96,1453.0,2.45,50.0
29/11/2022,141091,NATA,2,667.8,520,8,1.28,1.16,450.0,1.66,2500.0
29/11/2022,141094,NDAR,2,39.0,50,1,0.78,1.0,50.0,1.5,983.0
29/11/2022,141097,MECE,0,1708.03,4368,21,0.39,1.46,11269.0,1.95,52619.0
29/11/2022,141098,ASPMM,2,4050.0,5000,1,0.81,1.0,500.0,1.5,5000.0
29/11/2022,141141,JVOI,2,251.0,100,1,2.51,1.0,100.0,1.5,500.0
29/11/2022,141204,JPHM,0,702.05,2700,9,0.26,1.18,1695.0,1.68,12200.0
29/11/2022,141208,AQRM,2,262.0,770,4,0.34,1.07,7007.0,1.57,400.0
29/11/2022,141210,HPIC,1,5998.0,2000,6,2.99,1.11,100.0,1.61,200.0
29/11/2022,141213,CJCC,0,46.5,310,2,0.15,1.02,2500.0,1.52,50015.0
29/11/2022,141214,ASAS,2,83.62,170,3,0.49,1.05,11313.0,1.55,300.0
29/11/2022,141215,UCIC,2,4516.05,13685,7,0.33,1.14,6815.0,1.64,35700.0
29/11/2022,141217,IPCH,2,152132.47,445990,67,0.34,2.52,5819.0,3.0,69814.0
29/11/2022,141223,SHBA,2,178008.0,37637,36,4.65,1.8,90.0,2.29,50.0
29/11/2022,142041,JOPT,1,575139.22,102536,199,5.57,5.55,121.0,5.99,1000.0
29/12/2022,111001,JOIB,1,123931.49,31863,50,3.88,2.12,810.0,2.61,2710.0
29/12/2022,111002,JOKB,1,11965.9,7246,7,1.65,1.14,2865.0,1.64,3800.0
29/12/2022,111003,JCBK,1,1792.71,1805,12,0.97,1.25,320.0,1.75,157.0
29/12/2022,111004,THBK,1,7123.04,1967,18,3.53,1.4,200.0,1.89,136.0
29/12/2022,111005,AJIB,1,3645.37,2901,4,1.25,1.07,1000.0,1.57,35.0
29/12/2022,111007,UBSI,1,193362.79,101113,23,1.91,1.51,550.0,2.0,200.0
29/12/2022,111009,ABCO,1,560.0,700,2,0.8,1.02,2000.0,1.52,2000.0
29/12/2022,111014,INVB,1,12717.8,8650,12,1.45,1.25,1500.0,1.75,200.0
29/12/2022,111017,CAPL,1,246996.99,101991,42,2.42,1.94,7843.0,2.43,27162.0
29/12/2022,111021,CABK,1,48628.32,36810,42,1.32,1.94,4498.0,2.43,4500.0
29/12/2022,111022,BOJX,1,28326.22,13142,11,2.14,1.23,6165.0,1.73,7345.0
29/12/2022,111027,BAMB,0,390.01,2293,7,0.17,1.14,6857.0,1.64,24504.0
29/12/2022,111033,AHLI,1,9643.96,9113,20,1.05,1.44,5111.0,1.93,10467.0
29/12/2022,113023,ARBK,1,162566.64,33732,91,4.8,3.07,1350.0,3.54,4554.0
29/12/2022,121004,JOIN,1,2369.0,1800,5,1.25,1.09,500.0,1.59,500.0
29/12/2022,121022,JIJC,2,68.5,235,2,0.29,1.02,8973.0,1.52,150.0
29/12/2022,121025,TIIC,1,710.0,500,2,1.42,1.02,279.0,1.52,850.0
29/12/2022,121034,FINS,1,34.34,52,2,0.66,1.02,21488.0,1.52,16005.0
29/12/2022,131004,JOEP,1,543723.45,248148,164,2.18,4.74,10600.0,5.19,20225.0
29/12/2022,131012,SHIP,1,12045.0,5050,19,2.35,1.42,350.0,1.91,50.0
29/12/2022,131013,PRES,0,275.0,2500,5,0.11,1.09,390.0,1.59,2227.0
29/12/2022,131017,JDPC,2,2295.81,7651,14,0.3,1.29,15615.0,1.79,245.0
29/12/2022,131018,MHFZ,2,3997.6,5260,15,0.76,1.32,281.0,1.82,3550.0
29/12/2022,131019,TAJM,2,4711.42,16238,32,0.29,1.71,1017.0,2.2,162510.0
29/12/2022,131022,JDFS,1,5287.04,611,10,8.32,1.2,30.0,1.7,250.0
29/12/2022,131034,SITT,1,7984.0,7900,12,1.01,1.25,1000.0,1.75,3000.0
29/12/2022,131051,ZEIC,1,1125.0,500,1,2.25,1.0,100.0,1.5,50.0
29/12/2022,131052,AIEI,1,3392.67,1300,5,2.59,1.09,3000.0,1.59,100.0
29/12/2022,131064,ABLA,0,4483.9,74715,21,0.06,1.46,187645.0,1.95,13503.0
29/12/2022,131067,ZARA,2,6700.04,15216,12,0.44,1.25,5550.0,1.75,2500.0
29/12/2022,131069,UINV,2,1169016.22,1808381,216,0.64,5.93,15045.0,6.37,3890.0
29/12/2022,131073,ULDC,2,453481.02,246516,72,1.78,2.63,20.0,3.11,5538.0
29/12/2022,131076,JNTH,2,23168.0,64350,44,0.36,1.98,47408.0,2.47,15595.0
29/12/2022,131077,SPIC,1,58364.86,71106,55,0.81,2.24,8518.0,2.72,30300.0
29/12/2022,131080,JETT,2,866.5,500,3,1.72,1.05,25.0,1.55,5.0
29/12/2022,131081,SPTI,2,252.0,200,1,1.26,1.0,100.0,1.5,250.0
29/12/2022,131082,AEIV,2,53152.41,96699,15,0.54,1.32,9260.0,1.82,50.0
29/12/2022,131087,REDV,2,33388.82,47170,19,0.7,1.42,6000.0,1.91,134.0
29/12/2022,131088,EJAD,0,6.0,100,2,0.06,1.02,2400.0,1.52,1748.0
29/12/2022,131090,UCFI,2,66.5,70,1,0.95,1.0,150.0,1.5,2350.0
29/12/2022,131092,ARED,0,72.4,7146,4,0.01,1.07,148285.0,1.57,1249339.0
29/12/2022,131097,CEIG,2,48709.21,174873,165,0.27,4.77,26912.0,5.22,12110.0
29/12/2022,131098,MALL,2,756.8,1440,7,0.52,1.14,1710.0,1.64,2700.0
29/12/2022,131206,JTEL,1,410537.11,174897,138,2.33,4.14,2363.0,4.6,3000.0
29/12/2022,131208,NAQL,2,4550.5,32500,16,0.14,1.34,70640.0,1.84,22172.0
29/12/2022,131213,RJAL,0,19.0,100,1,0.19,1.0,2828.0,1.5,94036.0
29/12/2022,131217,IPRO,0,2628.5,29200,8,0.09,1.16,10050.0,1.66,417200.0
29/12/2022,131218,REAL,1,112964.7,118290,8,0.94,1.16,470.0,1.66,1216.0
29/12/2022,131221,PEDC,1,400.0,100,1,4.0,1.0,115.0,1.5,5.0
29/12/2022,131222,PIEC,1,1852.0,1050,5,1.76,1.09,100.0,1.59,300.0
29/12/2022,131224,IBFM,2,17453.79,82659,72,0.2,2.63,14400.0,3.11,11732.0
29/12/2022,131225,INMA,2,103.71,305,2,0.34,1.02,1669.0,1.52,2600.0
29/12/2022,131226,INVH,0,554.5,1250,3,0.43,1.05,2031.0,1.55,1100.0
29/12/2022,131227,AMWL,0,6505.25,65052,11,0.1,1.23,57844.0,1.73,21713.0
29/12/2022,131229,JRCD,2,12695.0,24000,18,0.52,1.4,12284.0,1.89,3000.0
29/12/2022,131230,SECO,0,64.03,175,3,0.36,1.05,2620.0,1.55,1030.0
29/12/2022,131231,AMAL,2,6019.82,6403,4,0.94,1.07,4672.0,1.57,13.0
29/12/2022,131232,CEBC,2,96.0,200,2,0.48,1.02,3907.0,1.52,5000.0
29/12/2022,131236,IHCO,2,2771.52,7304,13,0.37,1.27,8353.0,1.77,7810.0
29/12/2022,131237,EMAR,0,150.0,500,1,0.3,1.0,3382.0,1.5,23633.0
29/12/2022,131239,PHNX,2,15079.55,100167,28,0.15,1.62,48485.0,2.11,403923.0
29/12/2022,131241,COHO,2,777.11,1050,3,0.74,1.05,889.0,1.55,150.0
29/12/2022,131243,MSFT,2,10081.3,22789,21,0.44,1.46,3078.0,1.95,21701.0
29/12/2022,131245,NCMD,2,961.92,576,1,1.67,1.0,205.0,1.5,80.0
29/12/2022,131246,HIPR,2,3863.1,15451,22,0.25,1.49,14872.0,1.98,10070.0
29/12/2022,131247,UNAI,2,5194.0,11050,8,0.47,1.16,17378.0,1.66,46709.0
29/12/2022,131249,SANA,2,266.9,785,2,0.34,1.02,500.0,1.52,740.0
29/12/2022,131251,FFCO,2,107430.0,184000,18,0.58,1.4,839.0,1.89,908.0
29/12/2022,131256,ABUS,2,2955.18,6300,11,0.46,1.23,4340.0,1.73,500.0
29/12/2022,131260,SALM,2,679042.37,244258,7,2.78,1.14,150.0,1.64,50.0
29/12/2022,131262,RUMM,2,10147.66,72469,27,0.14,1.6,138112.0,2.09,272147.0
29/12/2022,131263,CARD,2,204.01,6367,8,0.03,1.16,3450.0,1.66,66433.0
29/12/2022,131265,THDI,2,11467.47,11001,28,1.03,1.62,350.0,2.11,100.0
29/12/2022,131267,KAFA,2,70984.4,89493,18,0.79,1.4,15618.0,1.89,3000.0
29/12/2022,131268,THMA,2,8931.2,27440,21,0.32,1.46,9453.0,1.95,5000.0
29/12/2022,131270,PROF,2,735.0,1610,4,0.45,1.07,20280.0,1.57,36992.0
29/12/2022,131274,DARA,1,5884.8,12855,10,0.45,1.2,3319.0,1.7,14350.0
29/12/2022,131278,SHRA,2,15340.12,19934,33,0.76,1.74,1814.0,2.23,1242.0
29/12/2022,131283,SURA,2,11076.52,29936,13,0.37,1.27,11104.0,1.77,12204.0
29/12/2022,131286,MANE,1,28886.89,15566,44,1.83,1.98,2779.0,2.47,206.0
29/12/2022,131287,ENTK,2,3720.79,10463,18,0.35,1.4,9053.0,1.89,7741.0
29/12/2022,131289,RUMI,2,413898.8,678368,59,0.61,2.33,3040.0,2.81,1721.0
29/12/2022,141002,JPPC,2,313610.67,258198,111,1.2,3.52,7000.0,3.99,2420.0
29/12/2022,141003,APCT,2,577.8,530,4,1.09,1.07,790.0,1.57,500.0
29/12/2022,141004,JODA,2,31.0,10,2,3.1,1.02,196.0,1.52,10.0
29/12/2022,141006,AALU,1,1249.6,420,4,2.96,1.07,190.0,1.57,796.0
29/12/2022,141009,ICAG,1,455.88,512,2,0.89,1.02,2630.0,1.52,1980.0
29/12/2022,141012,DADI,2,17518.44,16710,34,1.02,1.76,1000.0,2.25,3000.0
29/12/2022,141015,LEIN,0,121331.44,76169,47,1.55,2.05,500.0,2.54,1000.0
29/12/2022,141018,JOPH,1,608046.1,17009,175,35.66,5.0,135.0,5.45,100.0
29/12/2022,141019,JOPI,2,4606.6,6380,11,0.71,1.23,4935.0,1.73,500.0
29/12/2022,141026,JOIC,0,21261.19,10579,42,1.85,1.94,200.0,2.43,100.0
29/12/2022,141036,ATTA,2,19852.84,31046,53,0.63,2.2,2288.0,2.68,8763.0
29/12/2022,141039,WIRE,2,1514.3,8900,6,0.17,1.11,84120.0,1.61,100.0
29/12/2022,141043,APOT,1,28518.23,812,30,35.0,1.67,30.0,2.16,56.0
29/12/2022,141052,UMIC,1,19.17,9,1,2.13,1.0,241.0,1.5,11.0
29/12/2022,141055,JOIR,2,83.5,320,2,0.26,1.02,4912.0,1.52,4610.0
29/12/2022,141058,ATCO,2,300567.1,770890,239,0.38,6.46,28568.0,6.89,95600.0
29/12/2022,141061,ELZA,0,2622.4,6556,9,0.4,1.18,3318.0,1.68,2500.0
29/12/2022,141065,RMCC,2,1721.0,4300,9,0.4,1.18,17241.0,1.68,2535.0
29/12/2022,141070,JOST,2,3851.25,15005,6,0.25,1.11,43049.0,1.61,169056.0
29/12/2022,141073,MPHA,0,3642.72,2026,5,1.75,1.09,63.0,1.59,100.0
29/12/2022,141074,UTOB,2,7222.1,10117,24,0.71,1.53,1853.0,2.02,750.0
29/12/2022,141086,INOH,0,74952.66,63742,52,1.13,2.18,1750.0,2.66,630.0
29/12/2022,141091,NATA,2,6505.42,4710,17,1.36,1.36,890.0,1.86,500.0
29/12/2022,141094,NDAR,2,363.75,485,4,0.75,1.07,1035.0,1.57,1250.0
29/12/2022,141097,MECE,0,95491.77,244708,117,0.39,3.66,177.0,4.13,18700.0
29/12/2022,141098,ASPMM,2,1192.13,1310,4,0.91,1.07,195.0,1.57,200.0
29/12/2022,141106,IDMC,1,6827.32,11191,11,0.61,1.23,1500.0,1.73,206251.0
29/12/2022,141204,JPHM,0,808.92,3626,9,0.22,1.18,5466.0,1.68,1877.0
29/12/2022,141208,AQRM,2,4500.08,13012,17,0.34,1.36,2900.0,1.86,8544.0
29/12/2022,141209,MBED,1,4566.3,1920,12,2.36,1.25,550.0,1.75,500.0
29/12/2022,141210,HPIC,1,3266.65,1110,8,2.9,1.16,440.0,1.66,100.0
29/12/2022,141215,UCIC,2,4054.47,12670,17,0.32,1.36,85692.0,1.86,45310.0
29/12/2022,141216,SHLE,0,17250.1,48460,9,0.35,1.18,920.0,1.68,280.0
29/12/2022,141217,IPCH,2,2329.5,7500,15,0.31,1.32,10.0,1.82,2060.0
29/12/2022,141223,SHBA,2,439754.11,124073,98,3.36,3.23,157.0,3.7,20.0
29/12/2022,141224,NCCO,1,12927.84,4796,27,2.51,1.6,377.0,2.09,200.0
29/12/2022,142041,JOPT,1,560609.69,104510,248,5.33,6.67,990.0,7.1,1656.0
30/01/2022,111001,JOIB,1,30839.32,8374,9,3.68,1.18,431.0,1.68,6980.0
30/01/2022,111002,JOKB,1,10933.4,7680,11,1.42,1.23,810.0,1.73,3500.0
30/01/2022,111003,JCBK,2,1882.5,1871,7,1.0,1.14,225.0,1.64,150.0
30/01/2022,111004,THBK,1,10876.47,2851,10,3.78,1.2,549.0,1.7,400.0
30/01/2022,111006,SIBK,1,59071.6,29500,25,2.0,1.55,1335.0,2.04,1000.0
30/01/2022,111007,UBSI,1,5657.0,3200,6,1.75,1.11,400.0,1.61,1000.0
30/01/2022,111009,ABCO,1,3711.13,3948,6,0.94,1.11,90.0,1.61,3000.0
30/01/2022,111014,INVB,1,1516.94,1039,2,1.46,1.02,1000.0,1.52,200.0
30/01/2022,111017,CAPL,1,1572904.92,692135,329,2.24,8.53,3704.0,8.93,20350.0
30/01/2022,111021,CABK,1,153420.54,100764,76,1.52,2.72,13440.0,3.2,188.0
30/01/2022,111022,BOJX,1,244897.62,108073,84,2.21,2.9,1070.0,3.38,175.0
30/01/2022,111027,BAMB,0,2802.31,10378,14,0.27,1.29,16255.0,1.79,3497.0
30/01/2022,111033,AHLI,1,846156.16,863122,311,0.97,8.11,38459.0,8.52,5000.0
30/01/2022,113023,ARBK,1,368414.28,74286,105,4.93,3.39,3168.0,3.86,1008.0
30/01/2022,121002,MEIN,1,105600.0,80000,2,1.31,1.02,415.0,1.52,1000.0
30/01/2022,121004,JOIN,1,180.0,100,1,1.8,1.0,500.0,1.5,103.0
30/01/2022,121025,TIIC,1,2723.15,1835,5,1.48,1.09,9365.0,1.59,85.0
30/01/2022,121034,FINS,1,1173.0,1700,5,0.69,1.09,218.0,1.59,3900.0
30/01/2022,131004,JOEP,1,145798.26,123700,43,1.17,1.96,40901.0,2.45,100876.0
30/01/2022,131005,AIHO,2,60.9,70,1,0.87,1.0,50.0,1.5,930.0
30/01/2022,131010,IREL,1,2704.73,275,6,9.83,1.11,176.0,1.61,200.0
30/01/2022,131012,SHIP,1,215.0,100,1,2.15,1.0,829.0,1.5,297.0
30/01/2022,131017,JDPC,2,3537.61,8621,19,0.41,1.42,4200.0,1.91,15600.0
30/01/2022,131019,TAJM,2,4560.5,12650,9,0.36,1.18,5000.0,1.68,46005.0
30/01/2022,131022,JDFS,1,1048.7,137,4,7.6,1.07,13.0,1.57,140.0
30/01/2022,131023,JITC,2,60.0,50,1,1.2,1.0,17250.0,1.5,1000.0
30/01/2022,131025,JEIH,2,74.4,120,1,0.62,1.0,80.0,1.5,450.0
30/01/2022,131051,ZEIC,1,44000.0,20000,9,2.2,1.18,1100.0,1.68,1000.0
30/01/2022,131067,ZARA,2,1152.3,2810,3,0.41,1.05,1170.0,1.55,6000.0
30/01/2022,131069,UINV,2,66184.8,63870,34,1.03,1.76,11200.0,2.25,2700.0
30/01/2022,131073,ULDC,2,26946.68,16877,44,1.59,1.98,3241.0,2.47,3599.0
30/01/2022,131076,JNTH,2,361535.69,670096,90,0.53,3.05,5000.0,3.52,1000.0
30/01/2022,131077,SPIC,1,42972.52,37127,27,1.15,1.6,3500.0,2.09,5296.0
30/01/2022,131081,SPTI,2,267.5,250,1,1.07,1.0,300.0,1.5,250.0
30/01/2022,131082,AEIV,2,36572.37,63061,17,0.57,1.36,18802.0,1.86,24599.0
30/01/2022,131087,REDV,2,325.0,500,1,0.65,1.0,500.0,1.5,500.0
30/01/2022,131090,UCFI,2,855.0,900,1,0.95,1.0,750.0,1.5,2000.0
30/01/2022,131092,ARED,0,7.9,260,2,0.03,1.02,216662.0,1.52,710516.0
30/01/2022,131101,AQAR,2,705.0,1000,4,0.7,1.07,500.0,1.57,1176.0
30/01/2022,131206,JTEL,1,3191.2,1504,13,2.12,1.27,250.0,1.77,356.0
30/01/2022,131208,NAQL,2,8177.94,37152,20,0.22,1.44,97271.0,1.93,126847.0
30/01/2022,131213,RJAL,0,1312.15,5705,5,0.23,1.09,13550.0,1.59,37000.0
30/01/2022,131217,IPRO,0,100.0,1000,1,0.1,1.0,41170.0,1.5,403569.0
30/01/2022,131218,REAL,2,4163.07,4100,10,1.01,1.2,850.0,1.7,1500.0
